product_prices,product_page_links,product_ids,image_links
17.99,/en_ca/productpage.1104759008.html,1104759008,"//lp2.hm.com/hmgoepprod?set=source[/3d/3c/3d3c27718d838fce3db319173c1370703edcc730.jpg],origin[dam],category[ladies_lingerie_briefsknickers_multipack],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1128978001.html,1128978001,"//lp2.hm.com/hmgoepprod?set=source[/d7/db/d7db129b69af21fc334694838137cb724b030ecc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1086277006.html,1086277006,"//lp2.hm.com/hmgoepprod?set=source[/89/b5/89b59f12587d77c66681dea8ce41db1bad70dc7a.jpg],origin[dam],category[ladies_lingerie],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.0907957001.html,907957001,"//lp2.hm.com/hmgoepprod?set=source[/d4/7b/d47b4f81fd213de035041bfdd2c7926c61e6df4d.jpg],origin[dam],category[ladies_lingerie_briefsknickers_hipster],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1075646011.html,1075646011,"//lp2.hm.com/hmgoepprod?set=source[/3d/0a/3d0ae96d83ce3e577dd485626843f270da165641.jpg],origin[dam],category[ladies_lingerie_briefsknickers_multipack],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1055227004.html,1055227004,"//lp2.hm.com/hmgoepprod?set=source[/a1/77/a1777d4b9f145a33cbfad51ab264ea02fdd2b622.jpg],origin[dam],category[ladies_lingerie_briefsknickers_thong],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
32.99,/en_ca/productpage.1030152007.html,1030152007,"//lp2.hm.com/hmgoepprod?set=source[/78/b6/78b657f0235b203a3be813a9a60d41fab7434d30.jpg],origin[dam],category[ladies_lingerie_bras_padded],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1134476002.html,1134476002,"//lp2.hm.com/hmgoepprod?set=source[/bc/25/bc2542042ce68ab2b2beff2f86ba83dd35722541.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.0966679005.html,966679005,"//lp2.hm.com/hmgoepprod?set=source[/31/7c/317c3c60653c2cfa2cd45eb8068683784ca0804d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1048690003.html,1048690003,"//lp2.hm.com/hmgoepprod?set=source[/90/60/9060fbf6cba12a58caf5284435bf1c0826dbc668.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.0942947021.html,942947021,"//lp2.hm.com/hmgoepprod?set=source[/0e/cb/0ecbecdf3ec6ba6bd230cf0282fee2dea8e54322.jpg],origin[dam],category[ladies_lingerie_briefsknickers_brazilian],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1055453006.html,1055453006,"//lp2.hm.com/hmgoepprod?set=source[/bc/d6/bcd68b13e1f49d84bd2a61735d116a52d90ee17a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1110581003.html,1110581003,"//lp2.hm.com/hmgoepprod?set=source[/a3/37/a337f5ca9c5805f9675041d35c6309ab5c531d67.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0875350015.html,875350015,"//lp2.hm.com/hmgoepprod?set=source[/34/ec/34ec606d247c1afe00c000f3b139d0beb017f967.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1144835001.html,1144835001,"//lp2.hm.com/hmgoepprod?set=source[/24/e5/24e544b081711738f759ba2d9d216387707e5a62.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1006354004.html,1006354004,"//lp2.hm.com/hmgoepprod?set=source[/f7/d9/f7d938384bd513d90a461fe545eb7e2c554640ea.jpg],origin[dam],category[ladies_lingerie_bras],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1080301009.html,1080301009,"//lp2.hm.com/hmgoepprod?set=source[/ae/d0/aed00bddabc05db4c86d050b2150e2bd8cad1741.jpg],origin[dam],category[ladies_lingerie_bras_pushup],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.0335037004.html,335037004,"//lp2.hm.com/hmgoepprod?set=source[/e7/3a/e73aaf55bf6eed21cd60a0e3925de8ae51222675.jpg],origin[dam],category[ladies_plus_lingerietights],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1110580004.html,1110580004,"//lp2.hm.com/hmgoepprod?set=source[/3c/b4/3cb4ec5a1eb1f0f7ca54f17dba38b691f81461d0.jpg],origin[dam],category[ladies_lingerie_briefsknickers_brazilian],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.0951897001.html,951897001,"//lp2.hm.com/hmgoepprod?set=source[/65/3c/653ce5af03e2d63c0ebfb67d6d929cef87150e0c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1061830001.html,1061830001,"//lp2.hm.com/hmgoepprod?set=source[/d2/5b/d25bb52aecdb73b48b0faca86802567605122e5b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
32.99,/en_ca/productpage.1098584005.html,1098584005,"//lp2.hm.com/hmgoepprod?set=source[/45/6e/456e03d0b5c71f4e1891e1dd887b32ad59ad9e37.jpg],origin[dam],category[ladies_lingerie_bras_bralettes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.0937413009.html,937413009,"//lp2.hm.com/hmgoepprod?set=source[/3f/69/3f699889e2636f70b4582e3d9d216a479243ee41.jpg],origin[dam],category[ladies_lingerie_briefsknickers_brazilian],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1121074002.html,1121074002,"//lp2.hm.com/hmgoepprod?set=source[/b6/f5/b6f57f254425697d82e59d62a845f76814dbaf49.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1113321001.html,1113321001,"//lp2.hm.com/hmgoepprod?set=source[/d9/36/d936983f2eebea9842d5669b46d654cc2773bcc4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1127009001.html,1127009001,"//lp2.hm.com/hmgoepprod?set=source[/7d/4a/7d4af7c64155f6ebadbd84a380bf12267b17bc6c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1101046001.html,1101046001,"//lp2.hm.com/hmgoepprod?set=source[/b3/f8/b3f8916133361f9b2edcf1cf100616199d8c36b3.jpg],origin[dam],category[ladies_lingerie_bras],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1129010001.html,1129010001,"//lp2.hm.com/hmgoepprod?set=source[/e6/7b/e67bf066f7cd52b99c0c02bc591f732df8544f2c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1127764001.html,1127764001,"//lp2.hm.com/hmgoepprod?set=source[/dc/75/dc752f99d8c323f2433769524b520719714959c8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.0956253002.html,956253002,"//lp2.hm.com/hmgoepprod?set=source[/6a/0e/6a0e5f6312a4d169c891d9586e078cec7425ced3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1127843002.html,1127843002,"//lp2.hm.com/hmgoepprod?set=source[/1d/44/1d446e03f010db3432dd10f32763974f4e883979.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1103600001.html,1103600001,"//lp2.hm.com/hmgoepprod?set=source[/fd/45/fd4585a9b010a4506e2943a9fedf8408e4be9efe.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.0875635018.html,875635018,"//lp2.hm.com/hmgoepprod?set=source[/cd/a1/cda1a4a253362ce90d3cddfdc9cf371b583e7399.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1108100003.html,1108100003,"//lp2.hm.com/hmgoepprod?set=source[/c4/16/c416e62b468898f1f001a2f12a2a72ba8d4cc7a0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1102349001.html,1102349001,"//lp2.hm.com/hmgoepprod?set=source[/71/2f/712f14aef16b79a1a21dc721a717df08d8ad6d7e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1133778003.html,1133778003,"//lp2.hm.com/hmgoepprod?set=source[/39/fe/39fecafa4876b5643a4ca8dbd732959db8786a54.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1041915009.html,1041915009,"//lp2.hm.com/hmgoepprod?set=source[/03/03/03036b33415be6536b265fa3f29367c4d84e0a71.jpg],origin[dam],category[ladies_lingerie_briefsknickers_multipack],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.0875635021.html,875635021,"//lp2.hm.com/hmgoepprod?set=source[/61/f8/61f8642b4403c3025fd9b6a5878e0deed6a664db.jpg],origin[dam],category[ladies_lingerie_briefsknickers_multipack],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1098903002.html,1098903002,"//lp2.hm.com/hmgoepprod?set=source[/c1/b6/c1b6d960228675e7cffa7891414bfa5a3b65ded9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1127466001.html,1127466001,"//lp2.hm.com/hmgoepprod?set=source[/3c/e1/3ce17d435a1349155cdb836b56b1dc89ac6a7d5a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1041899001.html,1041899001,"//lp2.hm.com/hmgoepprod?set=source[/4f/d0/4fd0fb82a6186b69a81811b42c1718fc0b32e7d1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1110715001.html,1110715001,"//lp2.hm.com/hmgoepprod?set=source[/22/dc/22dc6eb29324de9def06e0c94a62c92646f786b9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1061307001.html,1061307001,"//lp2.hm.com/hmgoepprod?set=source[/97/fe/97feae566aee6976c1bdf936968cf6092be04826.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.0803070072.html,803070072,"//lp2.hm.com/hmgoepprod?set=source[/ce/be/cebe28772694cd1144138afd3e094c9e838e40cc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1024207006.html,1024207006,"//lp2.hm.com/hmgoepprod?set=source[/dd/0f/dd0f0304d28727e7f04da1833f33c7e79ab63a27.jpg],origin[dam],category[ladies_lingerie_bras_superpushup],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1132816002.html,1132816002,"//lp2.hm.com/hmgoepprod?set=source[/42/74/4274d06daf7b323312e3198c8f5ebd0d97741cae.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1084213008.html,1084213008,"//lp2.hm.com/hmgoepprod?set=source[/82/5e/825e5bfb3b1cbe24f4cbbb050a8c00f9e47ddbc7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1018012012.html,1018012012,"//lp2.hm.com/hmgoepprod?set=source[/b0/7d/b07dcd0ff4cf7a6279b73140c37501e0e7269787.jpg],origin[dam],category[ladies_lingerie_briefsknickers_hipster],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1076152002.html,1076152002,"//lp2.hm.com/hmgoepprod?set=source[/73/1d/731d3ea581b3a00f9f0f1343482a949f34e9d81f.jpg],origin[dam],category[ladies_maternity],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1100189002.html,1100189002,"//lp2.hm.com/hmgoepprod?set=source[/5b/8c/5b8c58220dfad9207d8b78f2e859af0d2da76426.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1100454001.html,1100454001,"//lp2.hm.com/hmgoepprod?set=source[/ac/71/ac71e57974a06a8140c3ec949e16619bcf5a1a76.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.0639965013.html,639965013,"//lp2.hm.com/hmgoepprod?set=source[/6d/c3/6dc374a718e0166d45fe5b3a2bcf5816eedb3c2f.jpg],origin[dam],category[ladies_plus_lingerietights],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0939880002.html,939880002,"//lp2.hm.com/hmgoepprod?set=source[/4a/f0/4af0e84776c9d106ce41abfec682afac21f9a8f6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1131370001.html,1131370001,"//lp2.hm.com/hmgoepprod?set=source[/a3/98/a398b11cef80a4e3afa9535fb8b3d0a270a9293d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.0950093008.html,950093008,"//lp2.hm.com/hmgoepprod?set=source[/3b/e0/3be07fa4d419c0c940ef3cb6b071385c3906281b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.0869331021.html,869331021,"//lp2.hm.com/hmgoepprod?set=source[/c4/d3/c4d3921d05bac8cca268b68ddb52a4807db1c62b.jpg],origin[dam],category[ladies_lingerie_bras_bralettes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.0958446002.html,958446002,"//lp2.hm.com/hmgoepprod?set=source[/ce/db/cedbea692c10b1c6f63b182deb2199a6a8f83946.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1061053001.html,1061053001,"//lp2.hm.com/hmgoepprod?set=source[/a9/36/a936e85a28d74aa17a569b5e9f856c0dfbe9c797.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1061830012.html,1061830012,"//lp2.hm.com/hmgoepprod?set=source[/9e/57/9e57bc84482a7be80ec845cd74b2d3c0b714fa54.jpg],origin[dam],category[ladies_lingerie_bras_padded],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1134453001.html,1134453001,"//lp2.hm.com/hmgoepprod?set=source[/3b/06/3b06a2e3af4db5638df10ce1222e4e0c879dcd22.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1030120003.html,1030120003,"//lp2.hm.com/hmgoepprod?set=source[/5e/71/5e71261a98fd932521ec2df967e10f85a11f0494.jpg],origin[dam],category[ladies_lingerie_briefsknickers_brazilian],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1055227001.html,1055227001,"//lp2.hm.com/hmgoepprod?set=source[/69/fd/69fd2d44eb5622043332734d9dfe0616e19aaedc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1041915008.html,1041915008,"//lp2.hm.com/hmgoepprod?set=source[/db/4e/db4ec523371c801b8e525d33baee3f1a9aa07be1.jpg],origin[dam],category[ladies_lingerie_briefsknickers_multipack],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.0639965012.html,639965012,"//lp2.hm.com/hmgoepprod?set=source[/41/77/41770898a36e108421247bf823b9fc2062cbc162.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.0958446001.html,958446001,"//lp2.hm.com/hmgoepprod?set=source[/15/cd/15cd1096f95cab5291696676b8ac4a962de430c4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1010743013.html,1010743013,"//lp2.hm.com/hmgoepprod?set=source[/7f/b3/7fb31b7fec78b7b586cf24198d56a93c0edee418.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1096331001.html,1096331001,"//lp2.hm.com/hmgoepprod?set=source[/b4/65/b46574d9d8a576fa32d2f75fe10a636dab29ee53.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1125957002.html,1125957002,"//lp2.hm.com/hmgoepprod?set=source[/95/91/95913117ddc3f4a5eb1bbb80da09f411e38ce30f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.0868311018.html,868311018,"//lp2.hm.com/hmgoepprod?set=source[/40/41/404170073d805a632271870b2bb3e999455bdd82.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1121074001.html,1121074001,"//lp2.hm.com/hmgoepprod?set=source[/de/64/de644a21722e188c317b8e968f4f4b476e09fe3b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
39.99,/en_ca/productpage.0987033007.html,987033007,"//lp2.hm.com/hmgoepprod?set=source[/bf/0c/bf0c8b0a465317e7410ea39b118a3d554b8907c0.jpg],origin[dam],category[ladies_lingerie_bras_multipack],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1111722004.html,1111722004,"//lp2.hm.com/hmgoepprod?set=source[/49/d9/49d982fc9a93599d497d0b29e11f51ec8d770cfd.jpg],origin[dam],category[ladies_divided_new_clothes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.0972727012.html,972727012,"//lp2.hm.com/hmgoepprod?set=source[/79/f0/79f0c5639457fa0f1da69cef4eb331b761c3070d.jpg],origin[dam],category[ladies_lingerie_briefsknickers_brazilian],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1110580003.html,1110580003,"//lp2.hm.com/hmgoepprod?set=source[/bf/90/bf90515605900129f0132f3507dc0bd4ce1cb797.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.0947191014.html,947191014,"//lp2.hm.com/hmgoepprod?set=source[/01/fe/01fe3e42ae04e8f5c44bd9595c5c602a19151096.jpg],origin[dam],category[ladies_lingerie_bras_pushup],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1088502003.html,1088502003,"//lp2.hm.com/hmgoepprod?set=source[/2d/06/2d06ab3f3c02807c832df2d1a97860e99bb0cf5c.jpg],origin[dam],category[ladies_lingerie],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1055453004.html,1055453004,"//lp2.hm.com/hmgoepprod?set=source[/31/3a/313a2218e900f8db72346c2332778edf611b3221.jpg],origin[dam],category[ladies_lingerie_bras_multipack],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1112186001.html,1112186001,"//lp2.hm.com/hmgoepprod?set=source[/c2/f6/c2f641b0d1e13405cbe49f74c2791aca9aef58a4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1134497001.html,1134497001,"//lp2.hm.com/hmgoepprod?set=source[/65/14/6514ef575f5279116bf65008923794932185eeca.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1061830011.html,1061830011,"//lp2.hm.com/hmgoepprod?set=source[/c0/65/c0650449b4ab24668ac27e8b97e7f6d6895fe9f2.jpg],origin[dam],category[ladies_lingerie_bras_padded],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1096880001.html,1096880001,"//lp2.hm.com/hmgoepprod?set=source[/f9/06/f906a64d5a1b9cf2d295c4a35ebdde12d56bc42a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1036896001.html,1036896001,"//lp2.hm.com/hmgoepprod?set=source[/83/68/8368216e5ef9f0151a35bac65b7a4371423c5763.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1028038004.html,1028038004,"//lp2.hm.com/hmgoepprod?set=source[/4c/4d/4c4d3df27a5407220d53a3cae8662e32e1545437.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1043749004.html,1043749004,"//lp2.hm.com/hmgoepprod?set=source[/70/49/7049f51fb0f55bb471b200dd21c0d541859fdb1e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
32.99,/en_ca/productpage.1100837002.html,1100837002,"//lp2.hm.com/hmgoepprod?set=source[/4b/76/4b764df05fcbfe760ac40d491b7e313af6dd0755.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1094531010.html,1094531010,"//lp2.hm.com/hmgoepprod?set=source[/25/d0/25d0ad4d099872a3d04853ab4f1be9f93a60a59d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
